txn_ID,Portfolio_Name,Strategy_ID,Date,Trans. Type,Share Name,NSE Code,Quantity,Price,Brokerage,Amount,Bal. Qty.,Broker Name,Buy Rate,Sell Rate,Buy Value,Sell Value,Dividend Payout
649,Portfolio9,10,10-09-2020,Dividend Payout,Sarda Energy,SARDAEN,0,0,0,5500,1100,,0,0,0,0,5500
650,Portfolio10,10,10-09-2020,Dividend Payout,Sarda Energy,SARDAEN,0,0,0,5500,1100,,0,0,0,0,5500
651,FakePortfolio,1,14-09-2020,Buy,Syngene International,SYNGENE,4613,534.8241,0,2467143.38,4613,Kotak,534.8241,0,2467143.38,0,0
652,FakePortfolio,2,14-09-2020,Buy,Ashok Leyland,ASHOKLEY,36500,68.52,0,2500872.74,66500,Kotak,68.52,0,2500872.74,0,0
653,FakePortfolio,2,14-09-2020,Sell,Ashok Leyland,ASHOKLEY,36500,73.83,0,2694823.18,30000,Kotak,0,73.83,0,2694823.18,0
654,FakePortfolio,3,14-09-2020,Buy,Syngene International,SYNGENE,909,547.41,0,497595.69,909,Kotak,547.41,0,497595.69,0,0
655,Portfolio8,2,14-09-2020,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,9600,2400,,0,0,0,0,9600
656,Portfolio2,10,15-09-2020,Dividend Payout,Prakash Pipes,PRAKASHSTL,0,0,0,1657.2,1381,,0,0,0,0,1657.2
657,FakePortfolio,10,15-09-2020,Dividend Payout,Prakash Pipes,PRAKASHSTL,0,0,0,2850,2375,,0,0,0,0,2850
658,FakePortfolio,2,15-09-2020,Buy,Minda Corporation,MINDACORP,6850,365.4942,0,2503635.25,6850,Kotak,365.4942,0,2503635.25,0,0
659,Portfolio7,10,15-09-2020,Dividend Payout,Prakash Pipes,PRAKASHSTL,0,0,0,450,375,,0,0,0,0,450
660,Portfolio8,2,15-09-2020,Dividend Payout,Prakash Pipes,PRAKASHSTL,0,0,0,6516,5430,,0,0,0,0,6516
661,Portfolio2,2,17-09-2020,Dividend Payout,Jindal Saw,JINDALSAW,0,0,0,24300,12150,,0,0,0,0,24300
662,FakePortfolio,3,17-09-2020,Buy,Avenue Supermarts,DMART,116,2148.5204,0,249228.36,204,Kotak,2148.5204,0,249228.36,0,0
663,FakePortfolio,3,17-09-2020,Buy,Bajaj Finance,BAJFINANCE,235,3482.68,0,818429.8,289,Kotak,3482.68,0,818429.8,0,0
664,FakePortfolio,3,17-09-2020,Buy,Tata Consumer Products,TATACONSUM,804,547.6839,0,440337.85,1624,Kotak,547.6839,0,440337.85,0,0
665,FakePortfolio,3,17-09-2020,Buy,Whirlpool of India,WHIRLPOOL,178,2182.9346,0,388562.36,569,Kotak,2182.9346,0,388562.36,0,0
666,Portfolio8,2,17-09-2020,Dividend Payout,Jindal Saw,JINDALSAW,0,0,0,125700,62850,,0,0,0,0,125700
667,FakePortfolio,2,18-09-2020,Dividend Payout,Dilip Buildcon,DBL,0,0,0,2000,2000,,0,0,0,0,2000
668,Portfolio8,2,18-09-2020,Dividend Payout,Dilip Buildcon,DBL,0,0,0,5000,5000,,0,0,0,0,5000
669,FakePortfolio,1,22-09-2020,Buy,Tata Consumer Products,TATACONSUM,4000,497.6758,0,1990703.23,21750,Kotak,497.6758,0,1990703.23,0,0
670,FakePortfolio,2,22-09-2020,Buy,Atul Limited,ATUL,325,6154.7327,0,2000288.14,325,Kotak,6154.7327,0,2000288.14,0,0
671,FakePortfolio,2,22-09-2020,Buy,Divi's Laboratories,DIVISLAB,817,3061.5921,0,2501320.74,1917,Kotak,3061.5921,0,2501320.74,0,0
672,FakePortfolio,2,22-09-2020,Buy,GMM Pfaudler,GMMPFAUDLR,710,3524.8198,0,2502622.03,710,Kotak,3524.8198,0,2502622.03,0,0
673,FakePortfolio,2,22-09-2020,Buy,Tata Steel Partly Paid,TATASTLPAP,19325,51.8208,0,1001436.91,37175,Kotak,51.8208,0,1001436.91,0,0
674,FakePortfolio,2,24-09-2020,Buy,Atul Limited,ATUL,332,6044.0675,0,2006630.41,657,Kotak,6044.0675,0,2006630.41,0,0
675,FakePortfolio,2,24-09-2020,Buy,Divi's Laboratories,DIVISLAB,654,3059.0957,0,2000648.59,2571,Kotak,3059.0957,0,2000648.59,0,0
676,FakePortfolio,3,24-09-2020,Buy,Whirlpool of India,WHIRLPOOL,492,2030.03,0,998776.2,1061,Kotak,2030.03,0,998776.2,0,0
677,FakePortfolio,1,25-09-2020,Buy,Avenue Supermarts,DMART,480,2079.8746,0,998339.81,2874,Kotak,2079.8746,0,998339.81,0,0
678,FakePortfolio,1,25-09-2020,Buy,Dabur India,DABUR,3045,492.08,0,1498383.6,3045,Kotak,492.08,0,1498383.6,0,0
679,FakePortfolio,7,25-09-2020,Buy,National Aluminium,NATIONALUM,81400,30.71,0,2499412.7,101400,,30.71,0,2499412.7,0,0
680,FakePortfolio,2,25-09-2020,Buy,Amara Raja Energy & Mobility,AMARAJABAT,2075,723.9898,0,1502278.85,2075,Kotak,723.9898,0,1502278.85,0,0
681,FakePortfolio,2,25-09-2020,Buy,Atul Limited,ATUL,160,6170.0989,0,987215.82,817,Kotak,6170.0989,0,987215.82,0,0
682,FakePortfolio,2,25-09-2020,Buy,HCL Technologies,HCLTECH,2505,797.5777,0,1997932.23,2505,Kotak,797.5777,0,1997932.23,0,0
683,FakePortfolio,2,25-09-2020,Buy,Infosys,INFY,1017,985.3288,0,1002079.36,6067,Kotak,985.3288,0,1002079.36,0,0
684,FakePortfolio,2,25-09-2020,Buy,Jindal Steel & Power,JINDALSTEL,11730,170.77,0,2003138.36,31430,Kotak,170.77,0,2003138.36,0,0
685,FakePortfolio,2,25-09-2020,Buy,Tech Mahindra,TECHM,1980,758.896,0,1502614.09,1980,Kotak,758.896,0,1502614.09,0,0
686,FakePortfolio,2,09-10-2020,Buy,Castrol India,CASTROLIND,22500,111.07,0,2499053.12,22500,Kotak,111.07,0,2499053.12,0,0
687,FakePortfolio,2,09-10-2020,Buy,Solara Active Pharma Sciences,SOLARA,2165,1153.5275,0,2497387.05,2165,Kotak,1153.5275,0,2497387.05,0,0
688,FakePortfolio,2,09-10-2020,Buy,Vedanta Limited,VEDL,15150,98.6337,0,1494299.85,15150,Kotak,98.6337,0,1494299.85,0,0
689,FakePortfolio,3,09-10-2020,Buy,Avenue Supermarts,DMART,150,2037.215,0,305582.25,354,Kotak,2037.215,0,305582.25,0,0
690,FakePortfolio,3,09-10-2020,Buy,Bajaj Finance,BAJFINANCE,145,3327.15,0,482436.75,434,Kotak,3327.15,0,482436.75,0,0
691,FakePortfolio,3,09-10-2020,Buy,Syngene International,SYNGENE,448,566.3385,0,253719.67,1357,Kotak,566.3385,0,253719.67,0,0
692,FakePortfolio,3,09-10-2020,Buy,Tata Consumer Products,TATACONSUM,893,474.5988,0,423816.75,2517,Kotak,474.5988,0,423816.75,0,0
693,FakePortfolio,3,12-10-2020,Buy,Ujjivan Financial Services,UJJIVAN,5117,216.93,0,1110030.81,5117,Kotak,216.93,0,1110030.81,0,0
694,FakePortfolio,3,12-10-2020,Buy,Whirlpool of India,WHIRLPOOL,256,2150.1349,0,550434.53,1317,Kotak,2150.1349,0,550434.53,0,0
695,FakePortfolio,1,14-10-2020,Buy,Syngene International,SYNGENE,4500,557.3146,0,2507915.85,9113,Kotak,557.3146,0,2507915.85,0,0
696,FakePortfolio,2,15-10-2020,Sell,Vedanta Limited,VEDL,15150,98.7854,0,1496598.91,0,Kotak,0,98.7854,0,1496598.91,0
697,FakePortfolio,2,16-10-2020,Buy,HCL Technologies,HCLTECH,1812,829.0663,0,1502268.05,4317,Kotak,829.0663,0,1502268.05,0,0
698,FakePortfolio,2,19-10-2020,Buy,Atul Limited,ATUL,255,5891.4867,0,1502329.12,1072,Kotak,5891.4867,0,1502329.12,0,0
699,FakePortfolio,1,22-10-2020,Buy,Syngene International,SYNGENE,2835,530.1789,0,1503057.28,11948,Kotak,530.1789,0,1503057.28,0,0
700,FakePortfolio,2,22-10-2020,Buy,Divi's Laboratories,DIVISLAB,490,3064.7739,0,1501739.19,3061,Kotak,3064.7739,0,1501739.19,0,0
701,FakePortfolio,2,22-10-2020,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,17268,4317,,0,0,0,0,17268
702,Portfolio8,2,22-10-2020,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,19200,2400,,0,0,0,0,19200
703,Portfolio1,2,23-10-2020,Dividend Payout,Infosys,INFY,0,0,0,18000,1500,,0,0,0,0,18000
704,FakePortfolio,2,23-10-2020,Dividend Payout,Infosys,INFY,0,0,0,72804,6067,,0,0,0,0,72804
705,FakePortfolio,1,27-10-2020,Buy,Syngene International,SYNGENE,97,569.1494,0,55207.49,12045,Kotak,569.1494,0,55207.49,0,0
706,FakePortfolio,2,28-10-2020,Dividend Payout,GMM Pfaudler,GMMPFAUDLR,0,0,0,710,710,,0,0,0,0,710
707,FakePortfolio,2,28-10-2020,Dividend Payout,Granules India,GRANULES,0,0,0,5875,23500,,0,0,0,0,5875
708,Portfolio8,2,28-10-2020,Dividend Payout,Granules India,GRANULES,0,0,0,60.25,241,,0,0,0,0,60.25
709,FakePortfolio,2,29-10-2020,Buy,Tata Steel Partly Paid,TATASTLPAP,1165,58.5799,0,68245.59,38340,Kotak,58.5799,0,68245.59,0,0
710,FakePortfolio,2,29-10-2020,Dividend Payout,Tech Mahindra,TECHM,0,0,0,29700,1980,,0,0,0,0,29700
711,Portfolio8,2,29-10-2020,Dividend Payout,Tech Mahindra,TECHM,0,0,0,75000,5000,,0,0,0,0,75000
712,FakePortfolio,2,05-11-2020,Dividend Payout,Castrol India,CASTROLIND,0,0,0,56250,22500,,0,0,0,0,56250
713,FakePortfolio,2,05-11-2020,Dividend Payout,Marico Limited,MARICO,0,0,0,7500,2500,,0,0,0,0,7500
714,FakePortfolio,2,06-11-2020,Sell,Castrol India,CASTROLIND,6594,111.3165,0,734021.18,15906,Kotak,0,111.3165,0,734021.18,0
715,FakePortfolio,2,10-11-2020,Sell,Ashok Leyland,ASHOKLEY,30000,90.5487,0,2716460,0,Kotak,0,90.5487,0,2716460,0
716,FakePortfolio,1,11-11-2020,Dividend Payout,Dabur India,DABUR,0,0,0,5328.75,3045,,0,0,0,0,5328.75
717,Portfolio8,2,11-11-2020,Dividend Payout,Dabur India,DABUR,0,0,0,6125,3500,,0,0,0,0,6125
718,FakePortfolio,2,12-11-2020,Dividend Payout,Emami Limited,EMAMILTD,0,0,0,30000,7500,,0,0,0,0,30000
719,FakePortfolio,1,13-11-2020,Buy,Bajaj Finance,BAJFINANCE,116,4280.65,0,496555.4,6663,,4280.65,0,496555.4,0,0
720,FakePortfolio,1,13-11-2020,Sell,Bajaj Finance,BAJFINANCE,297,4362.74,0,1295733.78,6366,Kotak,0,4362.74,0,1295733.78,0
721,FakePortfolio,1,13-11-2020,Sell,Bajaj Finance,BAJFINANCE,297,4362.74,0,1295733.78,6069,,0,4362.74,0,1295733.78,0
722,FakePortfolio,1,13-11-2020,Sell,Bajaj Finance,BAJFINANCE,300,4362.74,0,1308822,5769,,0,4362.74,0,1308822,0
723,FakePortfolio,1,13-11-2020,Sell,Bajaj Finance,BAJFINANCE,134,4362.74,0,584607.16,5635,Kotak,0,4362.74,0,584607.16,0
724,FakePortfolio,1,13-11-2020,Sell,Bajaj Finance,BAJFINANCE,116,4366.67,0,506533.72,5519,,0,4366.67,0,506533.72,0
725,FakePortfolio,1,13-11-2020,Buy,Whirlpool of India,WHIRLPOOL,82,2098.5101,0,172077.82,82,Kotak,2098.5101,0,172077.82,0,0
726,FakePortfolio,2,13-11-2020,Sell,Castrol India,CASTROLIND,15906,113.9975,0,1813244.52,0,Kotak,0,113.9975,0,1813244.52,0
727,FakePortfolio,3,13-11-2020,Buy,Avenue Supermarts,DMART,104,2391.5018,0,248716.18,458,Kotak,2391.5018,0,248716.18,0,0
728,FakePortfolio,3,13-11-2020,Buy,Syngene International,SYNGENE,917,544.07,0,498912.19,2274,Kotak,544.07,0,498912.19,0,0
729,FakePortfolio,3,13-11-2020,Buy,Tata Consumer Products,TATACONSUM,884,509.6018,0,450487.96,3401,Kotak,509.6018,0,450487.96,0,0
730,FakePortfolio,3,13-11-2020,Buy,Ujjivan Financial Services,UJJIVAN,1639,243.63,0,399309.57,6756,Kotak,243.63,0,399309.57,0,0
731,FakePortfolio,3,13-11-2020,Buy,Whirlpool of India,WHIRLPOOL,94,2098.5101,0,197259.95,1411,Kotak,2098.5101,0,197259.95,0,0
732,FakePortfolio,1,14-11-2020,Buy,Tata Consumer Products,TATACONSUM,5400,518.3026,0,2798834.21,27150,Kotak,518.3026,0,2798834.21,0,0
733,FakePortfolio,2,17-11-2020,Sell,Minda Corporation,MINDACORP,6850,365.6353,0,2504601.99,0,Kotak,0,365.6353,0,2504601.99,0
734,FakePortfolio,2,18-11-2020,Sell,Tata Steel Partly Paid,TATASTLPAP,17840,112.0454,0,1998889.72,20500,Kotak,0,112.0454,0,1998889.72,0
735,FakePortfolio,1,19-11-2020,Buy,Syngene International,SYNGENE,174,566.3383,0,98542.86,12219,Kotak,566.3383,0,98542.86,0,0
736,FakePortfolio,2,19-11-2020,Dividend Payout,Solara Active Pharma Sciences,SOLARA,0,0,0,8660,2165,,0,0,0,0,8660
737,FakePortfolio,1,20-11-2020,Buy,Syngene International,SYNGENE,4247,566.2934,0,2405048.23,16466,Kotak,566.2934,0,2405048.23,0,0
738,FakePortfolio,2,20-11-2020,Sell,GMM Pfaudler,GMMPFAUDLR,710,3831.3917,0,2720288.09,0,Kotak,0,3831.3917,0,2720288.09,0
739,FakePortfolio,2,26-11-2020,Sell,State Bank Of India,SBIN,7600,244.4563,0,1857868.1,0,Kotak,0,244.4563,0,1857868.1,0
740,FakePortfolio,2,26-11-2020,Sell,Tata Steel Partly Paid,TATASTLPAP,20500,131.15,0,2688637.74,0,Kotak,0,131.15,0,2688637.74,0
741,Portfolio2,7,01-12-2020,Dividend Payout,National Aluminium,NATIONALUM,0,0,0,2008.5,4017,,0,0,0,0,2008.5
742,FakePortfolio,7,01-12-2020,Dividend Payout,National Aluminium,NATIONALUM,0,0,0,50700,101400,,0,0,0,0,50700
743,FakePortfolio,2,01-12-2020,Buy,NMDC Limited,NMDC,76490,98.42,0,7528380.31,101490,Kotak,98.42,0,7528380.31,0,0
744,Portfolio8,7,01-12-2020,Dividend Payout,National Aluminium,NATIONALUM,0,0,0,89491.5,178983,,0,0,0,0,89491.5
745,FakePortfolio,2,04-12-2020,Buy,State Bank Of India,SBIN,9700,259.421,0,2516384.04,9700,Kotak,259.421,0,2516384.04,0,0
746,FakePortfolio,2,16-12-2020,Sell,Amara Raja Energy & Mobility,AMARAJABAT,2075,950.8855,0,1973087.37,0,Kotak,0,950.8855,0,1973087.37,0
747,FakePortfolio,2,16-12-2020,Sell,GMR Airports Infrastructure,GMRINFRA,100000,28.9357,0,2893565.47,0,Kotak,0,28.9357,0,2893565.47,0
748,Portfolio8,2,16-12-2020,Sell,PNC Infratech,PNCINFRA,2705,209.8457,0,567632.49,13277,MOTILAL,0,209.8457,0,567632.49,0
749,FakePortfolio,2,21-12-2020,Sell,Havells India,HAVELLS,1600,898.003,0,1436804.79,0,Kotak,0,898.003,0,1436804.79,0
750,FakePortfolio,2,22-12-2020,Buy,Granules India,GRANULES,4230,355.3599,0,1503172.23,27730,Kotak,355.3599,0,1503172.23,0,0
751,FakePortfolio,2,22-12-2020,Buy,Tata Steel,TATASTEEL,3350,598.9228,0,2006391.47,3350,Kotak,598.9228,0,2006391.47,0,0
752,FakePortfolio,1,29-12-2020,Buy,Syngene International,SYNGENE,76,601.4288,0,45708.59,16542,Kotak,601.4288,0,45708.59,0,0
753,FakePortfolio,2,30-12-2020,Buy,Borosil,BOROSIL,6535,306.9,0,2005598.72,6535,Kotak,306.9,0,2005598.72,0,0
754,FakePortfolio,2,31-12-2020,Buy,Chemcon Speciality Chemicals,CHEMCON,2118,472.6462,0,1001064.6,2118,Kotak,472.6462,0,1001064.6,0,0
755,FakePortfolio,2,04-01-2021,Sell,Emami Limited,EMAMILTD,7500,423.97,0,3179809.9,0,Kotak,0,423.97,0,3179809.9,0
756,FakePortfolio,7,05-01-2021,Sell,National Aluminium,NATIONALUM,42900,46.5,0,1994699.53,58500,,0,46.5,0,1994699.53,0
757,Portfolio2,2,06-01-2021,Sell,Godawari Power & Ispat,GPIL,855,527.7397,0,451217.45,145,Kotak,0,527.7397,0,451217.45,0
758,FakePortfolio,2,06-01-2021,Sell,Godawari Power & Ispat,GPIL,500,527.2117,0,263605.85,0,Kotak,0,527.2117,0,263605.85,0
759,FakePortfolio,1,07-01-2021,Buy,Whirlpool of India,WHIRLPOOL,786,2549.4331,0,2003854.42,868,Kotak,2549.4331,0,2003854.42,0,0
760,FakePortfolio,2,07-01-2021,Buy,Chemcon Speciality Chemicals,CHEMCON,2103,476.1182,0,1001276.66,4221,Kotak,476.1182,0,1001276.66,0,0
761,FakePortfolio,2,07-01-2021,Sell,Gail India,GAIL,5200,133.04,0,691805.6,40000,Kotak,0,133.04,0,691805.6,0
762,FakePortfolio,2,07-01-2021,Sell,Jindal Steel & Power,JINDALSTEL,1685,295.8096,0,498439.15,29745,Kotak,0,295.8096,0,498439.15,0
763,FakePortfolio,7,08-01-2021,Sell,National Aluminium,NATIONALUM,40000,49.2903,0,1971610.5,18500,,0,49.2903,0,1971610.5,0
764,FakePortfolio,2,08-01-2021,Sell,Gail India,GAIL,5970,133.4601,0,796756.97,34030,Kotak,0,133.4601,0,796756.97,0
765,FakePortfolio,10,12-01-2021,Buy,Prakash Pipes,PRAKASHSTL,7700,129.17,0,994589.41,26700,Kotak,129.17,0,994589.41,0,0
766,FakePortfolio,2,12-01-2021,Sell,Gail India,GAIL,7000,140.9755,0,986828.77,27030,Kotak,0,140.9755,0,986828.77,0
767,FakePortfolio,2,14-01-2021,Buy,Dixon Technologies (India),DIXON,70,2862.6371,0,200384.6,70,Kotak,2862.6371,0,200384.6,0,0
768,FakePortfolio,2,14-01-2021,Buy,IDFC Limited,IDFC,34500,43.4508,0,1499052.67,34500,Kotak,43.4508,0,1499052.67,0,0
769,FakePortfolio,2,14-01-2021,Buy,Infosys,INFY,750,1378.2582,0,1033693.66,6817,Kotak,1378.2582,0,1033693.66,0,0
770,FakePortfolio,2,19-01-2021,Buy,Borosil,BOROSIL,4000,250.34,0,1001371.35,10535,Kotak,250.34,0,1001371.35,0,0
771,FakePortfolio,2,20-01-2021,Sell,Jindal Steel & Power,JINDALSTEL,9350,296.78,0,2774921.64,20395,Kotak,0,296.78,0,2774921.64,0
772,FakePortfolio,2,21-01-2021,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,17268,4317,,0,0,0,0,17268
773,FakePortfolio,2,21-01-2021,Buy,IDFC Limited,IDFC,23400,42.4339,0,992954.04,57900,Kotak,42.4339,0,992954.04,0,0
774,Portfolio8,2,21-01-2021,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,19200,2400,,0,0,0,0,19200
775,FakePortfolio,2,25-01-2021,Buy,Dixon Technologies (India),DIXON,35,2795.8271,0,97853.95,105,Kotak,2795.8271,0,97853.95,0,0
776,FakePortfolio,1,27-01-2021,Buy,Whirlpool of India,WHIRLPOOL,400,2524.5775,0,1009831,1268,Kotak,2524.5775,0,1009831,0,0
777,FakePortfolio,2,27-01-2021,Buy,Divi's Laboratories,DIVISLAB,287,3496.9297,0,1003618.81,3348,Kotak,3496.9297,0,1003618.81,0,0
778,FakePortfolio,2,27-01-2021,Dividend Payout,Gail India,GAIL,0,0,0,67575,27030,,0,0,0,0,67575
779,Portfolio8,2,27-01-2021,Dividend Payout,Gail India,GAIL,0,0,0,15000,6000,,0,0,0,0,15000
780,FakePortfolio,2,28-01-2021,Buy,Bandhan Bank,BANDHANBNK,3300,309.397,0,1021010.23,16480,Kotak,309.397,0,1021010.23,0,0
781,FakePortfolio,2,28-01-2021,Buy,Chemcon Speciality Chemicals,CHEMCON,2300,429.8406,0,988633.34,6521,Kotak,429.8406,0,988633.34,0,0
782,Portfolio2,2,01-02-2021,Sell,Godawari Power & Ispat,GPIL,145,498.883,0,72338.04,0,Kotak,0,498.883,0,72338.04,0
783,FakePortfolio,1,01-02-2021,Buy,Whirlpool of India,WHIRLPOOL,200,2503.4292,0,500685.84,1468,Kotak,2503.4292,0,500685.84,0,0
784,FakePortfolio,2,01-02-2021,Buy,HCL Technologies,HCLTECH,1100,902.1345,0,992347.96,5417,Kotak,902.1345,0,992347.96,0,0
785,Portfolio2,2,02-02-2021,Sell,PNC Infratech,PNCINFRA,3555,211.6565,0,752439,0,Kotak,0,211.6565,0,752439,0
786,FakePortfolio,2,02-02-2021,Sell,NMDC Limited,NMDC,50000,109.84,0,5492197.88,51490,Kotak,0,109.84,0,5492197.88,0
787,FakePortfolio,2,02-02-2021,Sell,PNC Infratech,PNCINFRA,3000,211.5291,0,634587.3,0,Kotak,0,211.5291,0,634587.3,0
788,Portfolio7,10,02-02-2021,Sell,Godawari Power & Ispat,GPIL,2080,501.238,0,1042575,1920,IDBI Capital,0,501.238,0,1042575,0
789,Portfolio2,2,03-02-2021,Sell,TATAMOTORS-DVR-A-ORDY,TATAMTRDVR,2000,134.7,0,269400,2880,Kotak,0,134.7,0,269400,0
790,FakePortfolio,2,03-02-2021,Sell,Jindal Steel & Power,JINDALSTEL,8270,285.3786,0,2360081.3,12125,Kotak,0,285.3786,0,2360081.3,0
791,FakePortfolio,2,03-02-2021,Sell,KEC International,KEC,3550,399.11,0,1416845.93,1950,Kotak,0,399.11,0,1416845.93,0
792,FakePortfolio,2,03-02-2021,Sell,TATAMOTORS-DVR-A-ORDY,TATAMTRDVR,2000,134.7,0,269400.29,0,Kotak,0,134.7,0,269400.29,0
793,FakePortfolio,1,04-02-2021,Buy,Whirlpool of India,WHIRLPOOL,400,2469.6007,0,987840.27,1868,Kotak,2469.6007,0,987840.27,0,0
794,FakePortfolio,2,04-02-2021,Dividend Payout,IIFL Finance,IIFL,0,0,0,11700,3900,,0,0,0,0,11700
795,FakePortfolio,2,04-02-2021,Sell,Jindal Steel & Power,JINDALSTEL,2900,291.34,0,844888.74,9225,Kotak,0,291.34,0,844888.74,0
796,FakePortfolio,2,04-02-2021,Sell,NMDC Limited,NMDC,20300,112.8447,0,2290748,31190,Kotak,0,112.8447,0,2290748,0
797,Portfolio7,10,04-02-2021,Dividend Payout,Godawari Power & Ispat,GPIL,0,0,0,9600,1920,,0,0,0,0,9600
798,Portfolio8,2,04-02-2021,Dividend Payout,IIFL Finance,IIFL,0,0,0,15000,5000,,0,0,0,0,15000
799,FakePortfolio,2,05-02-2021,Buy,HCL Technologies,HCLTECH,1050,948.12,0,995526,6467,Kotak,948.12,0,995526,0,0
800,FakePortfolio,2,05-02-2021,Sell,HCL Technologies,HCLTECH,1050,945.53,0,992806.5,5417,Kotak,0,945.53,0,992806.5,0
801,FakePortfolio,2,05-02-2021,Sell,Jindal Steel & Power,JINDALSTEL,9225,301.08,0,2777436.92,0,Kotak,0,301.08,0,2777436.92,0
802,FakePortfolio,2,05-02-2021,Sell,NMDC Limited,NMDC,31190,116.2732,0,3626561.27,0,Kotak,0,116.2732,0,3626561.27,0
803,FakePortfolio,2,08-02-2021,Dividend Payout,Granules India,GRANULES,0,0,0,6932.5,27730,,0,0,0,0,6932.5
804,Portfolio8,2,08-02-2021,Dividend Payout,Granules India,GRANULES,0,0,0,60.25,241,,0,0,0,0,60.25
805,FakePortfolio,2,09-02-2021,Dividend Payout,Indian Oil Corporation,IOC,0,0,0,52500,7000,,0,0,0,0,52500
806,FakePortfolio,2,10-02-2021,Buy,Marico Limited,MARICO,2450,411.7925,0,1008891.72,4950,Kotak,411.7925,0,1008891.72,0,0
807,FakePortfolio,2,10-02-2021,Buy,Varroc Engineering,VARROC,7000,426.73,0,2987083.13,7000,Kotak,426.73,0,2987083.13,0,0
808,FakePortfolio,2,11-02-2021,Dividend Payout,360 One Wam,360WAM,0,0,0,16710,557,,0,0,0,0,16710
809,Portfolio8,2,11-02-2021,Dividend Payout,360 One Wam,360WAM,0,0,0,7290,243,,0,0,0,0,7290
810,FakePortfolio,2,12-02-2021,Buy,Larsen & Toubro,LT,1950,1536.41,0,2995999.03,1950,Kotak,1536.41,0,2995999.03,0,0
811,FakePortfolio,1,22-02-2021,Buy,Syngene International,SYNGENE,1750,561.3189,0,982308.02,18292,Kotak,561.3189,0,982308.02,0,0
812,FakePortfolio,2,22-02-2021,Buy,HCL Technologies,HCLTECH,1050,930.2005,0,976710.51,6467,Kotak,930.2005,0,976710.51,0,0
813,FakePortfolio,2,22-02-2021,Buy,Tech Mahindra,TECHM,1050,962.7775,0,1010916.43,3030,Kotak,962.7775,0,1010916.43,0,0
814,Portfolio7,10,22-02-2021,Sell,Godawari Power & Ispat,GPIL,980,525.034,0,514533.32,940,IDBI Capital,0,525.034,0,514533.32,0
815,Portfolio8,2,22-02-2021,Dividend Payout,ITC Limited,ITC,0,0,0,25000,5000,,0,0,0,0,25000
816,Portfolio7,10,23-02-2021,Sell,Godawari Power & Ispat,GPIL,940,554.1638,0,520914,0,IDBI Capital,0,554.1638,0,520914,0
817,FakePortfolio,2,02-03-2021,Buy,Hindustan Petroleum Corporation,HINDPETRO,4000,250.3428,0,1001371.35,4000,Kotak,250.3428,0,1001371.35,0,0
818,FakePortfolio,2,02-03-2021,Buy,Maithan Alloys,MAITHANALL,3300,609.0102,0,2009733.69,3300,Kotak,609.0102,0,2009733.69,0,0
819,FakePortfolio,2,02-03-2021,Buy,Tech Mahindra,TECHM,540,932.2052,0,503390.83,3570,Kotak,932.2052,0,503390.83,0,0
820,FakePortfolio,2,09-03-2021,Buy,Indiamart Intermesh,INDIAMART,125,7808.4726,0,976059.07,493,Kotak,7808.4726,0,976059.07,0,0
821,FakePortfolio,2,09-03-2021,Buy,Venus Remedies,VENUSREM,6600,231.04,0,1524885.99,6600,Kotak,231.04,0,1524885.99,0,0
822,FakePortfolio,2,10-03-2021,Dividend Payout,Marico Limited,MARICO,0,0,0,22275,4950,,0,0,0,0,22275
823,Portfolio4,2,18-03-2021,*Split,Dixon Technologies (India),DIXON,40,117.73,0,4709.36,40,,0,0,0,0,0
824,FakePortfolio,2,18-03-2021,Buy,Bharti Airtel,BHARTIARTL,4800,523.6981,0,2513750.68,4800,Kotak,523.6981,0,2513750.68,0,0
825,FakePortfolio,2,18-03-2021,Buy,Divi's Laboratories,DIVISLAB,300,3353.3492,0,1006004.77,3648,Kotak,3353.3492,0,1006004.77,0,0
826,FakePortfolio,2,18-03-2021,*Split,Dixon Technologies (India),DIXON,525,568.07,0,298238.55,525,,0,0,0,0,0
827,FakePortfolio,2,18-03-2021,Dividend Payout,IIFL Securities,IIFLSEC,0,0,0,3900,3900,,0,0,0,0,3900
828,Portfolio8,2,18-03-2021,Dividend Payout,IIFL Securities,IIFLSEC,0,0,0,6000,6000,,0,0,0,0,6000
829,Portfolio2,7,22-03-2021,Dividend Payout,National Aluminium,NATIONALUM,0,0,0,8034,4017,,0,0,0,0,8034
830,FakePortfolio,7,22-03-2021,Dividend Payout,National Aluminium,NATIONALUM,0,0,0,37000,18500,,0,0,0,0,37000
831,FakePortfolio,2,22-03-2021,Dividend Payout,Gail India,GAIL,0,0,0,67575,27030,,0,0,0,0,67575
832,Portfolio8,2,22-03-2021,Dividend Payout,Gail India,GAIL,0,0,0,15000,6000,,0,0,0,0,15000
833,Portfolio8,7,22-03-2021,Dividend Payout,National Aluminium,NATIONALUM,0,0,0,357966,178983,,0,0,0,0,357966
834,FakePortfolio,1,23-03-2021,Buy,Syngene International,SYNGENE,4000,504.4229,0,2017691.58,22292,Kotak,504.4229,0,2017691.58,0,0
